,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
1233,1233,15,19,1519
1234,1234,72,35,3572
1235,1235,72,35,3572
1236,1236,18,19,1819
1237,1237,72,35,3572
1238,1238,72,35,3572
1239,1239,72,35,3572
1240,1240,72,35,3572
1241,1241,18,15,1518
1242,1242,18,19,1819
1243,1243,72,35,3572
1244,1244,72,35,3572
1245,1245,15,18,1518
1246,1246,72,35,3572
1247,1247,72,35,3572
1248,1248,15,18,1518
1249,1249,72,35,3572
1250,1250,72,35,3572
1251,1251,72,35,3572
1252,1252,72,35,3572
1253,1253,72,35,3572
1254,1254,72,35,3572
1255,1255,72,35,3572
1256,1256,72,35,3572
1257,1257,72,35,3572
1258,1258,72,35,3572
1259,1259,72,35,3572
1260,1260,72,35,3572
1261,1261,15,19,1519
1262,1262,72,35,3572
1263,1263,72,35,3572
1264,1264,72,35,3572
1265,1265,72,35,3572
1266,1266,15,19,1519
1267,1267,72,35,3572
1268,1268,0,35,035
1269,1269,72,35,3572
1270,1270,72,35,3572
1271,1271,72,35,3572
1272,1272,72,35,3572
1273,1273,72,35,3572
1274,1274,72,35,3572
1275,1275,72,35,3572
1276,1276,72,35,3572
1277,1277,72,35,3572
1278,1278,72,35,3572
1279,1279,18,19,1819
1280,1280,72,35,3572
1281,1281,72,35,3572
1282,1282,72,35,3572
1283,1283,72,35,3572
1284,1284,72,35,3572
1285,1285,72,35,3572
1286,1286,18,15,1518
1287,1287,22,19,1922
1288,1288,72,35,3572
1289,1289,72,35,3572
1290,1290,72,35,3572
1291,1291,72,35,3572
1292,1292,72,35,3572
1293,1293,72,35,3572
1294,1294,72,35,3572
1295,1295,72,35,3572
1296,1296,72,35,3572
1297,1297,72,35,3572
1298,1298,72,35,3572
1299,1299,72,35,3572
1300,1300,72,35,3572
1301,1301,72,35,3572
1302,1302,72,35,3572
1303,1303,72,35,3572
1304,1304,72,35,3572
1305,1305,72,35,3572
1306,1306,72,35,3572
1307,1307,72,35,3572
1308,1308,72,35,3572
1309,1309,72,35,3572
1310,1310,72,35,3572
1311,1311,72,35,3572
1312,1312,72,35,3572
1313,1313,72,35,3572
1314,1314,72,35,3572
1315,1315,72,35,3572
1316,1316,72,35,3572
1317,1317,72,35,3572
1318,1318,72,35,3572
1319,1319,72,35,3572
1320,1320,72,35,3572
1321,1321,72,35,3572
1322,1322,72,35,3572
1323,1323,18,15,1518
1324,1324,72,35,3572
1325,1325,72,35,3572
1326,1326,72,35,3572
1327,1327,72,35,3572
1328,1328,15,19,1519
1329,1329,72,35,3572
1330,1330,0,1,01
1331,1331,15,18,1518
1332,1332,72,35,3572
1333,1333,72,35,3572
1334,1334,15,18,1518
1335,1335,18,15,1518
1336,1336,72,35,3572
1337,1337,72,35,3572
1338,1338,19,22,1922
1339,1339,15,18,1518
1340,1340,0,2,02
1341,1341,18,15,1518
1342,1342,72,35,3572
1343,1343,15,18,1518
1344,1344,15,18,1518
1345,1345,15,18,1518
1346,1346,72,35,3572
1347,1347,72,35,3572
1348,1348,18,15,1518
1349,1349,15,19,1519
1350,1350,72,35,3572
1351,1351,72,35,3572
1352,1352,0,35,035
1353,1353,23,21,2123
1354,1354,72,35,3572
1355,1355,18,15,1518
1356,1356,15,19,1519
1357,1357,16,21,1621
1358,1358,72,35,3572
1359,1359,0,4,04
1360,1360,0,35,035
1361,1361,20,19,1920
1362,1362,72,35,3572
1363,1363,0,35,035
1364,1364,72,35,3572
1365,1365,18,15,1518
1366,1366,15,0,015
1367,1367,15,18,1518
1368,1368,18,15,1518
1369,1369,18,15,1518
1370,1370,72,35,3572
1371,1371,72,35,3572
1372,1372,15,21,1521
1373,1373,72,35,3572
1374,1374,22,19,1922
1375,1375,0,35,035
1376,1376,15,4,415
1377,1377,18,19,1819
1378,1378,0,35,035
1379,1379,15,18,1518
1380,1380,18,19,1819
1381,1381,18,15,1518
1382,1382,15,18,1518
1383,1383,15,20,1520
1384,1384,18,15,1518
1385,1385,18,15,1518
1386,1386,18,19,1819
1387,1387,18,15,1518
1388,1388,18,15,1518
1389,1389,15,0,015
1390,1390,72,35,3572
1391,1391,18,19,1819
1392,1392,18,15,1518
1393,1393,18,15,1518
1394,1394,72,35,3572
1395,1395,15,18,1518
1396,1396,15,18,1518
1397,1397,18,16,1618
1398,1398,18,16,1618
1399,1399,15,0,015
1400,1400,72,35,3572
1401,1401,72,35,3572
1402,1402,18,15,1518
1403,1403,15,18,1518
1404,1404,1,0,01
1405,1405,0,35,035
1406,1406,18,15,1518
1407,1407,15,16,1516
1408,1408,18,15,1518
1409,1409,0,35,035
1410,1410,18,15,1518
1411,1411,15,18,1518
1412,1412,18,15,1518
1413,1413,2,0,02
1414,1414,15,19,1519
1415,1415,72,35,3572
1416,1416,72,35,3572
1417,1417,72,35,3572
1418,1418,15,19,1519
1419,1419,18,15,1518
1420,1420,72,35,3572
1421,1421,72,35,3572
1422,1422,18,15,1518
1423,1423,72,35,3572
1424,1424,18,16,1618
1425,1425,19,20,1920
1426,1426,72,35,3572
1427,1427,0,35,035
1428,1428,16,15,1516
1429,1429,15,18,1518
1430,1430,15,19,1519
1431,1431,15,18,1518
1432,1432,72,35,3572
1433,1433,72,35,3572
1434,1434,72,35,3572
1435,1435,18,19,1819
1436,1436,72,35,3572
1437,1437,72,35,3572
1438,1438,18,15,1518
1439,1439,18,15,1518
1440,1440,18,19,1819
1441,1441,72,35,3572
1442,1442,72,35,3572
1443,1443,18,15,1518
1444,1444,0,2,02
1445,1445,18,15,1518
1446,1446,18,4,418
1447,1447,0,35,035
1448,1448,18,15,1518
1449,1449,15,19,1519
1450,1450,18,19,1819
1451,1451,15,4,415
1452,1452,0,35,035
1453,1453,72,35,3572
1454,1454,72,35,3572
1455,1455,18,15,1518
1456,1456,15,19,1519
1457,1457,18,16,1618
1458,1458,18,15,1518
1459,1459,18,15,1518
1460,1460,72,35,3572
1461,1461,72,35,3572
1462,1462,18,24,1824
1463,1463,15,18,1518
1464,1464,15,18,1518
1465,1465,18,15,1518
1466,1466,18,16,1618
1467,1467,72,35,3572
1468,1468,18,19,1819
1469,1469,72,35,3572
1470,1470,0,1,01
1471,1471,18,15,1518
1472,1472,18,19,1819
1473,1473,18,15,1518
1474,1474,72,35,3572
1475,1475,15,19,1519
1476,1476,4,15,415
1477,1477,15,18,1518
1478,1478,15,18,1518
1479,1479,18,15,1518
1480,1480,19,22,1922
1481,1481,18,15,1518
1482,1482,72,35,3572
1483,1483,18,15,1518
1484,1484,19,15,1519
1485,1485,0,10,010
1486,1486,15,19,1519
1487,1487,15,18,1518
1488,1488,16,21,1621
1489,1489,29,10,1029
1490,1490,22,19,1922
1491,1491,0,35,035
1492,1492,15,18,1518
1493,1493,18,15,1518
1494,1494,21,16,1621
1495,1495,0,35,035
1496,1496,16,21,1621
1497,1497,72,35,3572
1498,1498,15,16,1516
1499,1499,18,16,1618
1500,1500,15,19,1519
1501,1501,18,15,1518
1502,1502,18,15,1518
1503,1503,0,35,035
1504,1504,18,4,418
1505,1505,18,16,1618
1506,1506,18,16,1618
1507,1507,0,35,035
1508,1508,72,35,3572
1509,1509,0,35,035
1510,1510,18,15,1518
1511,1511,18,16,1618
1512,1512,15,18,1518
1513,1513,18,16,1618
1514,1514,18,15,1518
1515,1515,18,15,1518
1516,1516,18,15,1518
1517,1517,15,18,1518
1518,1518,0,35,035
1519,1519,72,35,3572
1520,1520,72,35,3572
1521,1521,18,15,1518
1522,1522,18,19,1819
1523,1523,18,16,1618
1524,1524,18,15,1518
1525,1525,72,35,3572
1526,1526,15,19,1519
1527,1527,18,15,1518
1528,1528,18,16,1618
1529,1529,18,15,1518
1530,1530,22,19,1922
1531,1531,16,15,1516
1532,1532,18,16,1618
1533,1533,18,15,1518
1534,1534,18,15,1518
1535,1535,0,35,035
1536,1536,18,15,1518
1537,1537,21,16,1621
1538,1538,18,19,1819
1539,1539,19,22,1922
1540,1540,18,15,1518
1541,1541,0,1,01
1542,1542,72,35,3572
1543,1543,22,19,1922
1544,1544,72,35,3572
1545,1545,15,18,1518
1546,1546,15,18,1518
1547,1547,72,35,3572
1548,1548,18,16,1618
1549,1549,18,15,1518
1550,1550,15,19,1519
1551,1551,72,35,3572
1552,1552,18,15,1518
1553,1553,18,16,1618
1554,1554,0,35,035
1555,1555,72,35,3572
1556,1556,72,35,3572
1557,1557,18,15,1518
1558,1558,18,15,1518
1559,1559,18,15,1518
1560,1560,72,35,3572
1561,1561,72,35,3572
1562,1562,72,35,3572
1563,1563,72,35,3572
1564,1564,15,22,1522
1565,1565,22,19,1922
1566,1566,18,15,1518
1567,1567,72,35,3572
1568,1568,18,19,1819
1569,1569,72,35,3572
1570,1570,15,18,1518
1571,1571,18,15,1518
1572,1572,15,18,1518
1573,1573,72,35,3572
1574,1574,15,18,1518
1575,1575,72,35,3572
1576,1576,18,15,1518
1577,1577,21,5,521
1578,1578,0,35,035
1579,1579,0,35,035
1580,1580,22,20,2022
1581,1581,18,15,1518
1582,1582,0,35,035
1583,1583,22,19,1922
1584,1584,18,15,1518
1585,1585,18,15,1518
1586,1586,18,15,1518
1587,1587,15,18,1518
1588,1588,18,15,1518
1589,1589,15,18,1518
1590,1590,15,18,1518
1591,1591,15,18,1518
1592,1592,72,35,3572
1593,1593,18,19,1819
1594,1594,15,18,1518
1595,1595,15,19,1519
1596,1596,0,1,01
1597,1597,72,35,3572
1598,1598,72,35,3572
1599,1599,18,16,1618
1600,1600,15,18,1518
1601,1601,15,16,1516
1602,1602,18,16,1618
1603,1603,18,15,1518
1604,1604,18,15,1518
1605,1605,18,15,1518
1606,1606,18,15,1518
1607,1607,15,4,415
1608,1608,15,18,1518
1609,1609,18,15,1518
1610,1610,18,15,1518
1611,1611,72,35,3572
1612,1612,18,15,1518
1613,1613,18,19,1819
1614,1614,72,35,3572
1615,1615,18,15,1518
1616,1616,18,15,1518
1617,1617,72,35,3572
1618,1618,15,1,115
1619,1619,18,15,1518
1620,1620,22,19,1922
1621,1621,18,16,1618
1622,1622,72,35,3572
1623,1623,72,35,3572
1624,1624,18,15,1518
1625,1625,18,15,1518
1626,1626,15,18,1518
1627,1627,15,18,1518
1628,1628,18,19,1819
1629,1629,72,35,3572
1630,1630,72,35,3572
1631,1631,18,15,1518
1632,1632,22,19,1922
1633,1633,15,18,1518
1634,1634,72,35,3572
1635,1635,72,35,3572
1636,1636,18,15,1518
1637,1637,72,35,3572
1638,1638,18,15,1518
1639,1639,18,16,1618
1640,1640,72,35,3572
1641,1641,18,15,1518
1642,1642,0,15,015
1643,1643,72,35,3572
1644,1644,18,16,1618
1645,1645,18,15,1518
1646,1646,18,15,1518
1647,1647,15,18,1518
1648,1648,18,15,1518
1649,1649,15,18,1518
1650,1650,72,35,3572
1651,1651,18,19,1819
1652,1652,72,35,3572
1653,1653,72,35,3572
1654,1654,18,15,1518
1655,1655,18,15,1518
1656,1656,15,19,1519
1657,1657,72,35,3572
1658,1658,72,35,3572
1659,1659,22,19,1922
1660,1660,18,15,1518
1661,1661,19,18,1819
1662,1662,18,22,1822
1663,1663,18,15,1518
1664,1664,72,35,3572
1665,1665,72,35,3572
1666,1666,18,15,1518
1667,1667,18,15,1518
1668,1668,22,20,2022
1669,1669,18,19,1819
1670,1670,0,1,01
1671,1671,72,35,3572
1672,1672,19,18,1819
1673,1673,72,35,3572
1674,1674,18,19,1819
1675,1675,18,15,1518
1676,1676,18,15,1518
1677,1677,15,4,415
1678,1678,18,15,1518
1679,1679,72,35,3572
1680,1680,72,35,3572
1681,1681,19,22,1922
1682,1682,15,18,1518
1683,1683,22,19,1922
1684,1684,18,15,1518
1685,1685,18,15,1518
1686,1686,18,15,1518
1687,1687,72,35,3572
1688,1688,15,18,1518
1689,1689,18,15,1518
1690,1690,72,35,3572
1691,1691,18,15,1518
1692,1692,15,18,1518
1693,1693,18,16,1618
1694,1694,18,16,1618
1695,1695,18,15,1518
1696,1696,18,15,1518
1697,1697,18,15,1518
1698,1698,15,18,1518
1699,1699,18,15,1518
1700,1700,18,16,1618
1701,1701,18,15,1518
1702,1702,15,16,1516
1703,1703,18,15,1518
1704,1704,19,22,1922
1705,1705,72,35,3572
1706,1706,18,19,1819
1707,1707,18,15,1518
1708,1708,72,35,3572
1709,1709,72,35,3572
1710,1710,18,15,1518
1711,1711,72,35,3572
1712,1712,18,15,1518
1713,1713,0,3,03
1714,1714,15,18,1518
1715,1715,18,15,1518
1716,1716,72,35,3572
1717,1717,18,19,1819
1718,1718,15,18,1518
1719,1719,72,35,3572
1720,1720,18,15,1518
1721,1721,18,15,1518
1722,1722,22,20,2022
1723,1723,72,35,3572
1724,1724,0,35,035
1725,1725,15,18,1518
1726,1726,72,35,3572
1727,1727,72,35,3572
1728,1728,22,19,1922
1729,1729,18,19,1819
1730,1730,18,15,1518
1731,1731,72,35,3572
1732,1732,72,35,3572
1733,1733,18,15,1518
1734,1734,18,15,1518
1735,1735,72,35,3572
1736,1736,18,16,1618
1737,1737,0,35,035
1738,1738,18,19,1819
1739,1739,18,15,1518
1740,1740,18,15,1518
1741,1741,22,20,2022
1742,1742,72,35,3572
1743,1743,18,15,1518
1744,1744,18,16,1618
1745,1745,15,18,1518
1746,1746,18,15,1518
1747,1747,22,19,1922
1748,1748,18,15,1518
1749,1749,18,15,1518
1750,1750,72,35,3572
1751,1751,18,15,1518
1752,1752,15,19,1519
1753,1753,18,15,1518
1754,1754,18,15,1518
1755,1755,72,35,3572
1756,1756,72,35,3572
1757,1757,15,19,1519
1758,1758,15,18,1518
1759,1759,18,15,1518
1760,1760,18,15,1518
1761,1761,15,18,1518
1762,1762,18,15,1518
1763,1763,19,18,1819
1764,1764,18,15,1518
1765,1765,18,16,1618
1766,1766,15,6,615
1767,1767,18,15,1518
1768,1768,72,35,3572
1769,1769,18,15,1518
1770,1770,15,19,1519
1771,1771,18,15,1518
1772,1772,72,35,3572
1773,1773,0,2,02
1774,1774,18,15,1518
1775,1775,72,35,3572
1776,1776,0,1,01
1777,1777,72,35,3572
1778,1778,22,19,1922
1779,1779,0,1,01
1780,1780,15,19,1519
1781,1781,18,19,1819
1782,1782,18,15,1518
1783,1783,72,35,3572
1784,1784,22,19,1922
1785,1785,22,20,2022
1786,1786,19,18,1819
1787,1787,18,15,1518
1788,1788,18,15,1518
1789,1789,72,35,3572
1790,1790,22,19,1922
1791,1791,18,15,1518
1792,1792,15,19,1519
1793,1793,18,19,1819
1794,1794,72,35,3572
1795,1795,19,15,1519
1796,1796,72,35,3572
1797,1797,18,15,1518
1798,1798,72,35,3572
1799,1799,18,19,1819
1800,1800,18,15,1518
1801,1801,72,35,3572
1802,1802,22,19,1922
1803,1803,15,0,015
1804,1804,72,35,3572
1805,1805,18,15,1518
1806,1806,15,18,1518
1807,1807,18,15,1518
1808,1808,18,16,1618
1809,1809,18,16,1618
1810,1810,18,15,1518
1811,1811,18,15,1518
1812,1812,0,4,04
1813,1813,72,35,3572
1814,1814,18,15,1518
1815,1815,72,35,3572
1816,1816,18,19,1819
1817,1817,18,15,1518
1818,1818,72,35,3572
1819,1819,72,35,3572
1820,1820,15,0,015
1821,1821,0,1,01
1822,1822,18,15,1518
1823,1823,72,35,3572
1824,1824,15,19,1519
1825,1825,18,15,1518
1826,1826,18,15,1518
1827,1827,15,18,1518
1828,1828,72,35,3572
1829,1829,15,18,1518
1830,1830,72,35,3572
1831,1831,72,35,3572
1832,1832,72,35,3572
1833,1833,18,15,1518
1834,1834,72,35,3572
1835,1835,15,19,1519
1836,1836,18,16,1618
1837,1837,18,15,1518
1838,1838,18,15,1518
1839,1839,18,15,1518
1840,1840,18,15,1518
1841,1841,15,18,1518
1842,1842,19,18,1819
1843,1843,22,19,1922
1844,1844,18,16,1618
1845,1845,18,15,1518
1846,1846,15,18,1518
1847,1847,72,35,3572
1848,1848,18,15,1518
1849,1849,18,15,1518
1850,1850,72,35,3572
1851,1851,15,18,1518
1852,1852,18,15,1518
1853,1853,19,15,1519
1854,1854,18,15,1518
1855,1855,18,15,1518
1856,1856,0,35,035
1857,1857,72,35,3572
1858,1858,72,35,3572
1859,1859,15,19,1519
1860,1860,18,15,1518
1861,1861,0,1,01
1862,1862,18,19,1819
1863,1863,18,15,1518
1864,1864,18,15,1518
1865,1865,22,19,1922
1866,1866,18,19,1819
1867,1867,18,19,1819
1868,1868,72,35,3572
1869,1869,72,35,3572
1870,1870,18,15,1518
1871,1871,18,15,1518
1872,1872,15,18,1518
1873,1873,15,4,415
1874,1874,15,18,1518
1875,1875,22,19,1922
1876,1876,18,15,1518
1877,1877,18,15,1518
1878,1878,72,35,3572
1879,1879,22,19,1922
1880,1880,72,35,3572
1881,1881,15,0,015
1882,1882,72,35,3572
1883,1883,0,35,035
1884,1884,18,19,1819
1885,1885,18,15,1518
1886,1886,72,35,3572
1887,1887,22,19,1922
1888,1888,18,15,1518
1889,1889,72,35,3572
1890,1890,18,15,1518
1891,1891,72,35,3572
1892,1892,72,35,3572
1893,1893,18,19,1819
1894,1894,72,35,3572
1895,1895,72,35,3572
1896,1896,18,15,1518
1897,1897,22,20,2022
1898,1898,22,19,1922
1899,1899,15,18,1518
1900,1900,72,35,3572
1901,1901,15,18,1518
1902,1902,22,19,1922
1903,1903,18,15,1518
1904,1904,72,35,3572
1905,1905,18,15,1518
1906,1906,18,15,1518
1907,1907,72,35,3572
1908,1908,72,35,3572
1909,1909,15,18,1518
1910,1910,18,15,1518
1911,1911,15,19,1519
1912,1912,15,18,1518
1913,1913,18,15,1518
1914,1914,72,35,3572
1915,1915,15,18,1518
1916,1916,18,15,1518
1917,1917,18,15,1518
1918,1918,18,15,1518
1919,1919,15,18,1518
1920,1920,18,19,1819
1921,1921,72,35,3572
1922,1922,22,19,1922
1923,1923,15,18,1518
1924,1924,15,19,1519
1925,1925,22,19,1922
1926,1926,18,15,1518
1927,1927,15,18,1518
1928,1928,15,4,415
1929,1929,18,15,1518
1930,1930,22,19,1922
1931,1931,72,35,3572
1932,1932,18,15,1518
1933,1933,22,19,1922
1934,1934,72,35,3572
1935,1935,15,0,015
1936,1936,18,15,1518
1937,1937,0,35,035
1938,1938,18,19,1819
1939,1939,22,20,2022
1940,1940,18,19,1819
1941,1941,15,18,1518
1942,1942,18,15,1518
1943,1943,18,15,1518
1944,1944,72,35,3572
1945,1945,18,15,1518
1946,1946,18,15,1518
1947,1947,19,4,419
1948,1948,18,15,1518
1949,1949,72,35,3572
1950,1950,72,35,3572
1951,1951,72,35,3572
1952,1952,18,15,1518
1953,1953,18,15,1518
1954,1954,72,35,3572
1955,1955,72,35,3572
1956,1956,18,15,1518
1957,1957,22,19,1922
1958,1958,18,15,1518
1959,1959,72,35,3572
1960,1960,0,35,035
1961,1961,22,19,1922
1962,1962,18,19,1819
1963,1963,18,15,1518
1964,1964,18,15,1518
1965,1965,72,35,3572
1966,1966,22,19,1922
1967,1967,15,19,1519
1968,1968,15,19,1519
1969,1969,22,19,1922
1970,1970,18,15,1518
1971,1971,18,15,1518
1972,1972,15,18,1518
1973,1973,72,35,3572
1974,1974,18,15,1518
1975,1975,72,35,3572
1976,1976,18,19,1819
1977,1977,15,19,1519
1978,1978,72,35,3572
1979,1979,18,15,1518
1980,1980,22,19,1922
1981,1981,22,19,1922
1982,1982,18,15,1518
1983,1983,72,35,3572
1984,1984,18,19,1819
1985,1985,18,19,1819
1986,1986,72,35,3572
1987,1987,15,18,1518
1988,1988,18,19,1819
1989,1989,72,35,3572
1990,1990,18,15,1518
1991,1991,18,15,1518
1992,1992,18,15,1518
1993,1993,18,15,1518
1994,1994,22,19,1922
1995,1995,18,15,1518
1996,1996,22,19,1922
1997,1997,22,19,1922
1998,1998,72,35,3572
1999,1999,18,15,1518
2000,2000,72,35,3572
2001,2001,72,35,3572
2002,2002,72,35,3572
2003,2003,18,15,1518
2004,2004,22,19,1922
2005,2005,18,15,1518
2006,2006,18,15,1518
2007,2007,72,35,3572
2008,2008,72,35,3572
2009,2009,72,35,3572
2010,2010,72,35,3572
2011,2011,18,15,1518
2012,2012,18,15,1518
2013,2013,72,35,3572
2014,2014,18,19,1819
2015,2015,15,22,1522
2016,2016,0,1,01
2017,2017,18,19,1819
2018,2018,72,35,3572
2019,2019,15,18,1518
2020,2020,72,35,3572
2021,2021,72,35,3572
2022,2022,72,35,3572
2023,2023,18,15,1518
2024,2024,72,35,3572
2025,2025,72,35,3572
2026,2026,72,35,3572
2027,2027,15,18,1518
2028,2028,15,18,1518
2029,2029,18,15,1518
2030,2030,18,15,1518
2031,2031,22,19,1922
2032,2032,72,35,3572
2033,2033,18,15,1518
2034,2034,18,15,1518
2035,2035,22,19,1922
2036,2036,18,15,1518
2037,2037,72,35,3572
2038,2038,18,15,1518
2039,2039,18,15,1518
2040,2040,72,35,3572
2041,2041,15,18,1518
2042,2042,22,19,1922
2043,2043,72,35,3572
2044,2044,18,19,1819
2045,2045,22,19,1922
2046,2046,18,15,1518
2047,2047,18,19,1819
2048,2048,15,19,1519
2049,2049,72,35,3572
2050,2050,22,19,1922
2051,2051,72,35,3572
2052,2052,22,19,1922
2053,2053,18,15,1518
2054,2054,18,15,1518
2055,2055,72,35,3572
2056,2056,18,15,1518
2057,2057,72,35,3572
2058,2058,22,19,1922
2059,2059,18,15,1518
2060,2060,72,35,3572
2061,2061,22,19,1922
2062,2062,22,19,1922
2063,2063,18,15,1518
2064,2064,18,15,1518
2065,2065,18,19,1819
2066,2066,18,15,1518
2067,2067,19,18,1819
2068,2068,72,35,3572
2069,2069,72,35,3572
2070,2070,72,35,3572
2071,2071,72,35,3572
2072,2072,72,35,3572
2073,2073,72,35,3572
2074,2074,18,15,1518
2075,2075,72,35,3572
2076,2076,72,35,3572
2077,2077,15,0,015
2078,2078,72,35,3572
2079,2079,18,15,1518
2080,2080,22,19,1922
2081,2081,18,15,1518
2082,2082,72,35,3572
2083,2083,72,35,3572
2084,2084,15,18,1518
2085,2085,72,35,3572
2086,2086,15,18,1518
2087,2087,72,35,3572
2088,2088,72,35,3572
2089,2089,72,35,3572
2090,2090,18,15,1518
2091,2091,72,35,3572
2092,2092,72,35,3572
2093,2093,22,19,1922
2094,2094,72,35,3572
2095,2095,72,35,3572
2096,2096,72,35,3572
2097,2097,18,15,1518
2098,2098,22,15,1522
2099,2099,18,15,1518
2100,2100,72,35,3572
2101,2101,72,35,3572
2102,2102,72,35,3572
2103,2103,72,35,3572
2104,2104,18,15,1518
2105,2105,72,35,3572
2106,2106,18,15,1518
2107,2107,15,19,1519
2108,2108,72,35,3572
2109,2109,72,35,3572
2110,2110,18,15,1518
2111,2111,18,19,1819
2112,2112,18,15,1518
2113,2113,0,1,01
2114,2114,18,15,1518
2115,2115,15,18,1518
2116,2116,22,20,2022
2117,2117,22,19,1922
2118,2118,72,35,3572
2119,2119,18,16,1618
2120,2120,72,35,3572
2121,2121,20,19,1920
2122,2122,18,16,1618
2123,2123,72,35,3572
2124,2124,18,15,1518
2125,2125,72,35,3572
2126,2126,72,35,3572
2127,2127,18,16,1618
2128,2128,72,35,3572
2129,2129,15,19,1519
2130,2130,18,19,1819
2131,2131,18,15,1518
2132,2132,18,15,1518
2133,2133,21,15,1521
2134,2134,15,4,415
2135,2135,18,15,1518
2136,2136,22,19,1922
2137,2137,18,15,1518
2138,2138,18,15,1518
2139,2139,18,19,1819
2140,2140,22,19,1922
2141,2141,72,35,3572
2142,2142,18,19,1819
2143,2143,18,15,1518
2144,2144,18,15,1518
2145,2145,15,18,1518
2146,2146,15,18,1518
2147,2147,18,15,1518
2148,2148,21,16,1621
2149,2149,18,15,1518
2150,2150,18,15,1518
2151,2151,18,16,1618
2152,2152,18,15,1518
2153,2153,18,15,1518
2154,2154,72,35,3572
2155,2155,18,15,1518
2156,2156,18,15,1518
2157,2157,15,19,1519
2158,2158,18,15,1518
2159,2159,72,35,3572
2160,2160,15,18,1518
2161,2161,18,19,1819
2162,2162,18,15,1518
2163,2163,72,35,3572
2164,2164,19,22,1922
2165,2165,72,35,3572
2166,2166,15,18,1518
2167,2167,72,35,3572
2168,2168,15,18,1518
2169,2169,15,18,1518
2170,2170,18,15,1518
2171,2171,15,18,1518
2172,2172,22,19,1922
2173,2173,16,18,1618
2174,2174,72,35,3572
2175,2175,22,19,1922
2176,2176,15,0,015
2177,2177,15,4,415
2178,2178,18,15,1518
2179,2179,18,19,1819
2180,2180,18,16,1618
2181,2181,18,15,1518
2182,2182,18,15,1518
2183,2183,15,19,1519
2184,2184,18,15,1518
2185,2185,1,0,01
2186,2186,15,18,1518
2187,2187,18,15,1518
2188,2188,18,16,1618
2189,2189,18,15,1518
2190,2190,72,35,3572
2191,2191,32,22,2232
2192,2192,18,15,1518
2193,2193,18,15,1518
2194,2194,18,16,1618
2195,2195,18,15,1518
2196,2196,15,18,1518
2197,2197,18,15,1518
2198,2198,18,15,1518
2199,2199,18,15,1518
2200,2200,15,18,1518
2201,2201,18,15,1518
2202,2202,18,15,1518
2203,2203,18,15,1518
2204,2204,15,19,1519
2205,2205,18,19,1819
2206,2206,15,19,1519
2207,2207,18,15,1518
2208,2208,18,15,1518
2209,2209,15,18,1518
2210,2210,18,19,1819
2211,2211,16,19,1619
2212,2212,22,19,1922
2213,2213,15,18,1518
2214,2214,0,1,01
2215,2215,19,15,1519
2216,2216,15,18,1518
2217,2217,18,15,1518
2218,2218,19,18,1819
2219,2219,18,15,1518
2220,2220,15,4,415
2221,2221,18,15,1518
2222,2222,18,15,1518
2223,2223,18,15,1518
2224,2224,72,35,3572
2225,2225,72,35,3572
2226,2226,72,35,3572
2227,2227,15,18,1518
2228,2228,18,15,1518
2229,2229,18,15,1518
2230,2230,15,18,1518
2231,2231,72,35,3572
2232,2232,18,15,1518
2233,2233,18,15,1518
2234,2234,15,19,1519
2235,2235,15,19,1519
2236,2236,18,15,1518
2237,2237,0,35,035
2238,2238,18,15,1518
2239,2239,16,19,1619
2240,2240,72,35,3572
2241,2241,18,15,1518
2242,2242,15,18,1518
2243,2243,18,15,1518
2244,2244,72,35,3572
2245,2245,18,15,1518
2246,2246,15,19,1519
2247,2247,22,19,1922
2248,2248,18,15,1518
2249,2249,72,35,3572
2250,2250,22,19,1922
2251,2251,21,23,2123
2252,2252,72,35,3572
2253,2253,18,15,1518
2254,2254,15,18,1518
2255,2255,15,18,1518
2256,2256,15,18,1518
2257,2257,18,15,1518
2258,2258,18,15,1518
2259,2259,15,18,1518
2260,2260,18,15,1518
2261,2261,18,22,1822
2262,2262,72,35,3572
2263,2263,18,15,1518
2264,2264,0,35,035
2265,2265,15,18,1518
2266,2266,15,19,1519
2267,2267,18,15,1518
2268,2268,15,18,1518
